Sat Feb  4 04:27:31 2023    ../../results/profiler/profiler.pstats

         362061277 function calls (361016368 primitive calls) in 206.539 seconds

   Random listing order was used

   ncalls  tottime  percall  cumtime  percall filename:lineno(function)
       75    0.000    0.000    0.000    0.000 /Library/Frameworks/Python.framework/Versions/3.9/lib/python3.9/site-packages/matplotlib/ticker.py:1714(__call__)
       75    0.000    0.000    0.000    0.000 /Library/Frameworks/Python.framework/Versions/3.9/lib/python3.9/site-packages/matplotlib/ticker.py:1717(tick_values)
       60    0.000    0.000    0.000    0.000 /Library/Frameworks/Python.framework/Versions/3.9/lib/python3.9/site-packages/matplotlib/ticker.py:1743(__call__)
       60    0.000    0.000    0.000    0.000 /Library/Frameworks/Python.framework/Versions/3.9/lib/python3.9/site-packages/matplotlib/ticker.py:1746(tick_values)
       60    0.001    0.000    0.001    0.000 /Library/Frameworks/Python.framework/Versions/3.9/lib/python3.9/site-packages/matplotlib/ticker.py:1879(scale_range)
       60    0.000    0.000    0.000    0.000 /Library/Frameworks/Python.framework/Versions/3.9/lib/python3.9/site-packages/matplotlib/ticker.py:1897(__init__)
      120    0.000    0.000    0.000    0.000 /Library/Frameworks/Python.framework/Versions/3.9/lib/python3.9/site-packages/matplotlib/ticker.py:1908(closeto)
       60    0.000    0.000    0.000    0.000 /Library/Frameworks/Python.framework/Versions/3.9/lib/python3.9/site-packages/matplotlib/ticker.py:1918(le)
       60    0.000    0.000    0.000    0.000 /Library/Frameworks/Python.framework/Versions/3.9/lib/python3.9/site-packages/matplotlib/ticker.py:1925(ge)
       48    0.000    0.000    0.007    0.000 /Library/Frameworks/Python.framework/Versions/3.9/lib/python3.9/site-packages/matplotlib/ticker.py:1945(__init__)
       48    0.001    0.000    0.005    0.000 /Library/Frameworks/Python.framework/Versions/3.9/lib/python3.9/site-packages/matplotlib/ticker.py:1986(_validate_steps)
       48    0.000    0.000    0.001    0.000 /Library/Frameworks/Python.framework/Versions/3.9/lib/python3.9/site-packages/matplotlib/ticker.py:2001(_staircase)
       48    0.001    0.000    0.007    0.000 /Library/Frameworks/Python.framework/Versions/3.9/lib/python3.9/site-packages/matplotlib/ticker.py:2007(set_params)
       60    0.004    0.000    0.030    0.000 /Library/Frameworks/Python.framework/Versions/3.9/lib/python3.9/site-packages/matplotlib/ticker.py:2052(_raw_ticks)
       60    0.000    0.000    0.034    0.001 /Library/Frameworks/Python.framework/Versions/3.9/lib/python3.9/site-packages/matplotlib/ticker.py:2112(__call__)
       60    0.000    0.000    0.032    0.001 /Library/Frameworks/Python.framework/Versions/3.9/lib/python3.9/site-packages/matplotlib/ticker.py:2116(tick_values)
        6    0.000    0.000    0.000    0.000 /Library/Frameworks/Python.framework/Versions/3.9/lib/python3.9/site-packages/matplotlib/ticker.py:2133(view_limits)
       48    0.000    0.000    0.007    0.000 /Library/Frameworks/Python.framework/Versions/3.9/lib/python3.9/site-packages/matplotlib/ticker.py:2740(__init__)
    31787    0.021    0.000    0.021    0.000 /Library/Frameworks/Python.framework/Versions/3.9/lib/python3.9/site-packages/matplotlib/transforms.py:107(__init__)
     7257    0.008    0.000    0.022    0.000 /Library/Frameworks/Python.framework/Versions/3.9/lib/python3.9/site-packages/matplotlib/transforms.py:170(invalidate)
9484/7257    0.012    0.000    0.014    0.000 /Library/Frameworks/Python.framework/Versions/3.9/lib/python3.9/site-packages/matplotlib/transforms.py:180(_invalidate_internal)
    12895    0.005    0.000    0.009    0.000 /Library/Frameworks/Python.framework/Versions/3.9/lib/python3.9/site-packages/matplotlib/transforms.py:222(<lambda>)
     8652    0.031    0.000    0.037    0.000 /Library/Frameworks/Python.framework/Versions/3.9/lib/python3.9/site-packages/matplotlib/transforms.py:207(set_children)
       60    0.000    0.000    0.001    0.000 /Library/Frameworks/Python.framework/Versions/3.9/lib/python3.9/site-packages/matplotlib/transforms.py:259(frozen)
      245    0.000    0.000    0.016    0.000 /Library/Frameworks/Python.framework/Versions/3.9/lib/python3.9/site-packages/matplotlib/transforms.py:263(__array__)
     1668    0.002    0.000    0.003    0.000 /Library/Frameworks/Python.framework/Versions/3.9/lib/python3.9/site-packages/matplotlib/transforms.py:266(x0)
     1683    0.001    0.000    0.002    0.000 /Library/Frameworks/Python.framework/Versions/3.9/lib/python3.9/site-packages/matplotlib/transforms.py:276(y0)
        9    0.000    0.000    0.000    0.000 /Library/Frameworks/Python.framework/Versions/3.9/lib/python3.9/site-packages/matplotlib/transforms.py:286(x1)
        9    0.000    0.000    0.000    0.000 /Library/Frameworks/Python.framework/Versions/3.9/lib/python3.9/site-packages/matplotlib/transforms.py:296(y1)
     2865    0.006    0.000    0.056    0.000 /Library/Frameworks/Python.framework/Versions/3.9/lib/python3.9/site-packages/matplotlib/transforms.py:326(xmin)
     2901    0.005    0.000    0.032    0.000 /Library/Frameworks/Python.framework/Versions/3.9/lib/python3.9/site-packages/matplotlib/transforms.py:331(ymin)
     2865    0.005    0.000    0.032    0.000 /Library/Frameworks/Python.framework/Versions/3.9/lib/python3.9/site-packages/matplotlib/transforms.py:336(xmax)
     2916    0.005    0.000    0.032    0.000 /Library/Frameworks/Python.framework/Versions/3.9/lib/python3.9/site-packages/matplotlib/transforms.py:341(ymax)
        9    0.000    0.000    0.002    0.000 /Library/Frameworks/Python.framework/Versions/3.9/lib/python3.9/site-packages/matplotlib/transforms.py:351(max)
      105    0.000    0.000    0.000    0.000 /Library/Frameworks/Python.framework/Versions/3.9/lib/python3.9/site-packages/matplotlib/transforms.py:356(intervalx)
      279    0.001    0.000    0.001    0.000 /Library/Frameworks/Python.framework/Versions/3.9/lib/python3.9/site-packages/matplotlib/transforms.py:365(intervaly)
     1715    0.002    0.000    0.003    0.000 /Library/Frameworks/Python.framework/Versions/3.9/lib/python3.9/site-packages/matplotlib/transforms.py:374(width)
      920    0.001    0.000    0.001    0.000 /Library/Frameworks/Python.framework/Versions/3.9/lib/python3.9/site-packages/matplotlib/transforms.py:380(height)
        6    0.000    0.000    0.000    0.000 /Library/Frameworks/Python.framework/Versions/3.9/lib/python3.9/site-packages/matplotlib/transforms.py:386(size)
     1643    0.011    0.000    0.012    0.000 /Library/Frameworks/Python.framework/Versions/3.9/lib/python3.9/site-packages/matplotlib/transforms.py:392(bounds)
      904    0.001    0.000    0.002    0.000 /Library/Frameworks/Python.framework/Versions/3.9/lib/python3.9/site-packages/matplotlib/transforms.py:398(extents)
       60    0.001    0.000    0.004    0.000 /Library/Frameworks/Python.framework/Versions/3.9/lib/python3.9/site-packages/matplotlib/transforms.py:487(transformed)
       14    0.000    0.000    0.001    0.000 /Library/Frameworks/Python.framework/Versions/3.9/lib/python3.9/site-packages/matplotlib/transforms.py:506(anchored)
       17    0.000    0.000    0.001    0.000 /Library/Frameworks/Python.framework/Versions/3.9/lib/python3.9/site-packages/matplotlib/transforms.py:632(padded)
      808    0.009    0.000    0.019    0.000 /Library/Frameworks/Python.framework/Versions/3.9/lib/python3.9/site-packages/matplotlib/transforms.py:637(translated)
      438    0.001    0.000    0.022    0.000 /Library/Frameworks/Python.framework/Versions/3.9/lib/python3.9/site-packages/matplotlib/transforms.py:667(<listcomp>)
      438    0.001    0.000    0.018    0.000 /Library/Frameworks/Python.framework/Versions/3.9/lib/python3.9/site-packages/matplotlib/transforms.py:668(<listcomp>)
      438    0.001    0.000    0.017    0.000 /Library/Frameworks/Python.framework/Versions/3.9/lib/python3.9/site-packages/matplotlib/transforms.py:669(<listcomp>)
      438    0.001    0.000    0.017    0.000 /Library/Frameworks/Python.framework/Versions/3.9/lib/python3.9/site-packages/matplotlib/transforms.py:670(<listcomp>)
      438    0.005    0.000    0.109    0.000 /Library/Frameworks/Python.framework/Versions/3.9/lib/python3.9/site-packages/matplotlib/transforms.py:662(union)
      672    0.016    0.000    0.105    0.000 /Library/Frameworks/Python.framework/Versions/3.9/lib/python3.9/site-packages/matplotlib/transforms.py:673(intersection)
     5138    0.026    0.000    0.065    0.000 /Library/Frameworks/Python.framework/Versions/3.9/lib/python3.9/site-packages/matplotlib/transforms.py:767(__init__)
       60    0.000    0.000    0.001    0.000 /Library/Frameworks/Python.framework/Versions/3.9/lib/python3.9/site-packages/matplotlib/transforms.py:797(frozen)
      265    0.001    0.000    0.006    0.000 /Library/Frameworks/Python.framework/Versions/3.9/lib/python3.9/site-packages/matplotlib/transforms.py:803(unit)
        3    0.000    0.000    0.000    0.000 /Library/Frameworks/Python.framework/Versions/3.9/lib/python3.9/site-packages/matplotlib/transforms.py:808(null)
      806    0.002    0.000    0.030    0.000 /Library/Frameworks/Python.framework/Versions/3.9/lib/python3.9/site-packages/matplotlib/transforms.py:813(from_bounds)
     2542    0.007    0.000    0.081    0.000 /Library/Frameworks/Python.framework/Versions/3.9/lib/python3.9/site-packages/matplotlib/transforms.py:822(from_extents)
      294    0.002    0.000    0.006    0.000 /Library/Frameworks/Python.framework/Versions/3.9/lib/python3.9/site-packages/matplotlib/transforms.py:869(update_from_path)
      184    0.001    0.000    0.009    0.000 /Library/Frameworks/Python.framework/Versions/3.9/lib/python3.9/site-packages/matplotlib/transforms.py:945(update_from_data_xy)
        9    0.000    0.000    0.000    0.000 /Library/Frameworks/Python.framework/Versions/3.9/lib/python3.9/site-packages/matplotlib/transforms.py:971(x0)
        9    0.000    0.000    0.000    0.000 /Library/Frameworks/Python.framework/Versions/3.9/lib/python3.9/site-packages/matplotlib/transforms.py:976(y0)
        9    0.000    0.000    0.000    0.000 /Library/Frameworks/Python.framework/Versions/3.9/lib/python3.9/site-packages/matplotlib/transforms.py:981(x1)
        9    0.000    0.000    0.000    0.000 /Library/Frameworks/Python.framework/Versions/3.9/lib/python3.9/site-packages/matplotlib/transforms.py:986(y1)
        3    0.000    0.000    0.000    0.000 /Library/Frameworks/Python.framework/Versions/3.9/lib/python3.9/site-packages/matplotlib/transforms.py:996(p1)
       12    0.000    0.000    0.001    0.000 /Library/Frameworks/Python.framework/Versions/3.9/lib/python3.9/site-packages/matplotlib/transforms.py:1001(intervalx)
        6    0.000    0.000    0.000    0.000 /Library/Frameworks/Python.framework/Versions/3.9/lib/python3.9/site-packages/matplotlib/transforms.py:1006(intervaly)
       60    0.000    0.000    0.000    0.000 /Library/Frameworks/Python.framework/Versions/3.9/lib/python3.9/site-packages/matplotlib/transforms.py:1019(minpos)
       12    0.000    0.000    0.000    0.000 /Library/Frameworks/Python.framework/Versions/3.9/lib/python3.9/site-packages/matplotlib/transforms.py:1030(minposx)
        9    0.000    0.000    0.000    0.000 /Library/Frameworks/Python.framework/Versions/3.9/lib/python3.9/site-packages/matplotlib/transforms.py:1041(minposy)
    16156    0.006    0.000    0.006    0.000 /Library/Frameworks/Python.framework/Versions/3.9/lib/python3.9/site-packages/matplotlib/transforms.py:1052(get_points)
       21    0.000    0.000    0.001    0.000 /Library/Frameworks/Python.framework/Versions/3.9/lib/python3.9/site-packages/matplotlib/transforms.py:1070(set)
      282    0.001    0.000    0.003    0.000 /Library/Frameworks/Python.framework/Versions/3.9/lib/python3.9/site-packages/matplotlib/transforms.py:1100(__init__)
5343/5339    0.007    0.000    0.038    0.000 /Library/Frameworks/Python.framework/Versions/3.9/lib/python3.9/site-packages/matplotlib/transforms.py:1122(get_points)
     5048    0.004    0.000    0.054    0.000 /Library/Frameworks/Python.framework/Versions/3.9/lib/python3.9/site-packages/matplotlib/transforms.py:1348(__add__)
     1780    0.001    0.000    0.003    0.000 /Library/Frameworks/Python.framework/Versions/3.9/lib/python3.9/site-packages/matplotlib/transforms.py:1363(_iter_break_from_left_to_right)
     1540    0.000    0.000    0.000    0.000 /Library/Frameworks/Python.framework/Versions/3.9/lib/python3.9/site-packages/matplotlib/transforms.py:1375(depth)
      220    0.002    0.000    0.035    0.000 /Library/Frameworks/Python.framework/Versions/3.9/lib/python3.9/site-packages/matplotlib/transforms.py:1389(contains_branch)
      220    0.001    0.000    0.036    0.000 /Library/Frameworks/Python.framework/Versions/3.9/lib/python3.9/site-packages/matplotlib/transforms.py:1408(contains_branch_seperately)
      170    0.002    0.000    0.024    0.000 /Library/Frameworks/Python.framework/Versions/3.9/lib/python3.9/site-packages/matplotlib/transforms.py:1426(__sub__)
     3432    0.014    0.000    0.167    0.000 /Library/Frameworks/Python.framework/Versions/3.9/lib/python3.9/site-packages/matplotlib/transforms.py:1480(transform)
        6    0.000    0.000    0.000    0.000 /Library/Frameworks/Python.framework/Versions/3.9/lib/python3.9/site-packages/matplotlib/transforms.py:1581(get_matrix)
      185    0.000    0.000    0.018    0.000 /Library/Frameworks/Python.framework/Versions/3.9/lib/python3.9/site-packages/matplotlib/transforms.py:1601(transform_path)
      185    0.000    0.000    0.016    0.000 /Library/Frameworks/Python.framework/Versions/3.9/lib/python3.9/site-packages/matplotlib/transforms.py:1610(transform_path_affine)
      250    0.001    0.000    0.004    0.000 /Library/Frameworks/Python.framework/Versions/3.9/lib/python3.9/site-packages/matplotlib/transforms.py:1620(transform_path_non_affine)
        6    0.000    0.000    0.000    0.000 /Library/Frameworks/Python.framework/Versions/3.9/lib/python3.9/site-packages/matplotlib/transforms.py:1710(__init__)
        6    0.000    0.000    0.000    0.000 /Library/Frameworks/Python.framework/Versions/3.9/lib/python3.9/site-packages/matplotlib/transforms.py:1719(_init)
      550    0.000    0.000    0.024    0.000 /Library/Frameworks/Python.framework/Versions/3.9/lib/python3.9/site-packages/matplotlib/transforms.py:1726(__eq__)
       12    0.000    0.000    0.000    0.000 /Library/Frameworks/Python.framework/Versions/3.9/lib/python3.9/site-packages/matplotlib/transforms.py:1735(_set)
        6    0.000    0.000    0.000    0.000 /Library/Frameworks/Python.framework/Versions/3.9/lib/python3.9/site-packages/matplotlib/transforms.py:1752(set)
     4602    0.003    0.000    0.003    0.000 /Library/Frameworks/Python.framework/Versions/3.9/lib/python3.9/site-packages/matplotlib/transforms.py:1772(<lambda>)
    21597    0.024    0.000    0.038    0.000 /Library/Frameworks/Python.framework/Versions/3.9/lib/python3.9/site-packages/matplotlib/transforms.py:1783(__init__)
     1265    0.001    0.000    0.001    0.000 /Library/Frameworks/Python.framework/Versions/3.9/lib/python3.9/site-packages/matplotlib/transforms.py:1787(__array__)
1467/1464    0.007    0.000    0.031    0.000 /Library/Frameworks/Python.framework/Versions/3.9/lib/python3.9/site-packages/matplotlib/transforms.py:1791(__eq__)
     5118    0.004    0.000    0.028    0.000 /Library/Frameworks/Python.framework/Versions/3.9/lib/python3.9/site-packages/matplotlib/transforms.py:1796(transform)
      185    0.001    0.000    0.007    0.000 /Library/Frameworks/Python.framework/Versions/3.9/lib/python3.9/site-packages/matplotlib/transforms.py:1813(transform_path_affine)
    11245    0.002    0.000    0.002    0.000 /Library/Frameworks/Python.framework/Versions/3.9/lib/python3.9/site-packages/matplotlib/transforms.py:1822(get_affine)
     4890    0.010    0.000    0.061    0.000 /Library/Frameworks/Python.framework/Versions/3.9/lib/python3.9/site-packages/matplotlib/transforms.py:1846(frozen)
       24    0.000    0.000    0.000    0.000 /Library/Frameworks/Python.framework/Versions/3.9/lib/python3.9/site-packages/matplotlib/transforms.py:1850(is_separable)
